query-id	corpus-id	score
excluir_q_976	excluir_doc_47011	1
excluir_q_985	excluir_doc_5376	1
excluir_q_990	excluir_doc_13157	1
excluir_q_992	excluir_doc_23229	1
excluir_q_993	excluir_doc_5213	1
excluir_q_1004	excluir_doc_5087	1
excluir_q_1006	excluir_doc_61069	1
excluir_q_1007	excluir_doc_60846	1
excluir_q_1009	excluir_doc_41685	1
excluir_q_1014	excluir_doc_35213	1
excluir_q_1030	excluir_doc_5308	1
excluir_q_1031	excluir_doc_49422	1
excluir_q_1046	excluir_doc_27950	1
excluir_q_1047	excluir_doc_65004	1
excluir_q_1048	excluir_doc_10203	1
excluir_q_1053	excluir_doc_65867	1
excluir_q_1066	excluir_doc_426	1
excluir_q_1067	excluir_doc_26421	1
excluir_q_1074	excluir_doc_36523	1
excluir_q_1075	excluir_doc_7235	1
excluir_q_1082	excluir_doc_55521	1
excluir_q_1095	excluir_doc_5002	1
excluir_q_1098	excluir_doc_11821	1
excluir_q_1101	excluir_doc_43595	1
excluir_q_1102	excluir_doc_25266	1
excluir_q_1104	excluir_doc_33055	1
excluir_q_1111	excluir_doc_40069	1
excluir_q_1120	excluir_doc_31382	1
excluir_q_1122	excluir_doc_40571	1
excluir_q_1125	excluir_doc_73158	1
excluir_q_1127	excluir_doc_74265	1
excluir_q_1136	excluir_doc_41554	1
excluir_q_1137	excluir_doc_87406	1
excluir_q_1146	excluir_doc_40970	1
excluir_q_1147	excluir_doc_17592	1
excluir_q_1151	excluir_doc_17017	1
excluir_q_1153	excluir_doc_85070	1
excluir_q_1155	excluir_doc_64303	1
excluir_q_1157	excluir_doc_6976	1
excluir_q_1160	excluir_doc_82986	1
excluir_q_1163	excluir_doc_29050	1
excluir_q_1165	excluir_doc_21339	1
excluir_q_1166	excluir_doc_87511	1
excluir_q_1173	excluir_doc_58895	1
excluir_q_1187	excluir_doc_30683	1
excluir_q_1190	excluir_doc_74186	1
excluir_q_1194	excluir_doc_21899	1
excluir_q_1204	excluir_doc_56148	1
excluir_q_1210	excluir_doc_79105	1
excluir_q_1220	excluir_doc_49912	1
excluir_q_1231	excluir_doc_73478	1
excluir_q_1242	excluir_doc_32315	1
excluir_q_1251	excluir_doc_77849	1
excluir_q_1252	excluir_doc_86352	1
excluir_q_1258	excluir_doc_79708	1
excluir_q_1263	excluir_doc_2327	1
excluir_q_1264	excluir_doc_87723	1
excluir_q_1267	excluir_doc_64959	1
excluir_q_1278	excluir_doc_20428	1
excluir_q_1281	excluir_doc_23190	1
excluir_q_1287	excluir_doc_30600	1
excluir_q_1289	excluir_doc_7546	1
excluir_q_1290	excluir_doc_54582	1
excluir_q_1291	excluir_doc_5971	1
excluir_q_1298	excluir_doc_80654	1
excluir_q_1304	excluir_doc_29475	1
excluir_q_1307	excluir_doc_44329	1
excluir_q_1312	excluir_doc_56468	1
excluir_q_1329	excluir_doc_57012	1
excluir_q_1332	excluir_doc_23060	1
excluir_q_1337	excluir_doc_5940	1
excluir_q_1339	excluir_doc_36035	1
excluir_q_1341	excluir_doc_61142	1
excluir_q_1348	excluir_doc_65198	1
excluir_q_1349	excluir_doc_1382	1
excluir_q_1369	excluir_doc_52641	1
excluir_q_1379	excluir_doc_55724	1
excluir_q_1381	excluir_doc_13917	1
excluir_q_1396	excluir_doc_35749	1
excluir_q_1398	excluir_doc_51395	1
excluir_q_1405	excluir_doc_27366	1
excluir_q_1407	excluir_doc_14831	1
excluir_q_1411	excluir_doc_49335	1
excluir_q_1416	excluir_doc_6863	1
excluir_q_1417	excluir_doc_72207	1
excluir_q_1421	excluir_doc_7685	1
excluir_q_1423	excluir_doc_52379	1
excluir_q_1426	excluir_doc_20233	1
excluir_q_1428	excluir_doc_36759	1
excluir_q_1431	excluir_doc_68338	1
excluir_q_1435	excluir_doc_89471	1
excluir_q_1442	excluir_doc_23727	1
excluir_q_1447	excluir_doc_68180	1
excluir_q_1454	excluir_doc_1719	1
excluir_q_1458	excluir_doc_75925	1
excluir_q_1460	excluir_doc_34051	1
excluir_q_1461	excluir_doc_14725	1
excluir_q_1464	excluir_doc_82862	1
excluir_q_1466	excluir_doc_30668	1
excluir_q_1472	excluir_doc_42944	1
excluir_q_1484	excluir_doc_80307	1
excluir_q_1490	excluir_doc_4578	1
excluir_q_1492	excluir_doc_31849	1
excluir_q_1496	excluir_doc_37834	1
excluir_q_1497	excluir_doc_64915	1
excluir_q_1502	excluir_doc_72740	1
excluir_q_1503	excluir_doc_45673	1
excluir_q_1506	excluir_doc_27607	1
excluir_q_1507	excluir_doc_55595	1
excluir_q_1508	excluir_doc_366	1
excluir_q_1515	excluir_doc_14767	1
excluir_q_1522	excluir_doc_32066	1
excluir_q_1523	excluir_doc_9587	1
excluir_q_1525	excluir_doc_74232	1
excluir_q_1541	excluir_doc_53039	1
excluir_q_1543	excluir_doc_36308	1
excluir_q_1547	excluir_doc_82295	1
excluir_q_1548	excluir_doc_24563	1
excluir_q_1549	excluir_doc_33175	1
excluir_q_1553	excluir_doc_34562	1
excluir_q_1555	excluir_doc_24365	1
excluir_q_1557	excluir_doc_12479	1
excluir_q_1564	excluir_doc_59432	1
excluir_q_1567	excluir_doc_2231	1
excluir_q_1574	excluir_doc_31239	1
excluir_q_1588	excluir_doc_69097	1
excluir_q_1596	excluir_doc_60593	1
excluir_q_1602	excluir_doc_2301	1
excluir_q_1603	excluir_doc_41517	1
excluir_q_1605	excluir_doc_676	1
excluir_q_1611	excluir_doc_53789	1
excluir_q_1612	excluir_doc_19886	1
excluir_q_1617	excluir_doc_63998	1
excluir_q_1618	excluir_doc_18140	1
excluir_q_1619	excluir_doc_10885	1
excluir_q_1626	excluir_doc_5222	1
excluir_q_1633	excluir_doc_21685	1
excluir_q_1646	excluir_doc_65750	1
excluir_q_1650	excluir_doc_4261	1
excluir_q_1652	excluir_doc_54740	1
excluir_q_1665	excluir_doc_6435	1
excluir_q_1666	excluir_doc_21628	1
excluir_q_1681	excluir_doc_36474	1
excluir_q_1684	excluir_doc_51948	1
excluir_q_1690	excluir_doc_59881	1
excluir_q_1691	excluir_doc_12299	1
excluir_q_1693	excluir_doc_19520	1
excluir_q_1696	excluir_doc_61112	1
excluir_q_1705	excluir_doc_40435	1
excluir_q_1708	excluir_doc_23102	1
excluir_q_1709	excluir_doc_28551	1
excluir_q_1710	excluir_doc_15292	1
excluir_q_1711	excluir_doc_65100	1
excluir_q_1712	excluir_doc_66787	1
excluir_q_1715	excluir_doc_85079	1
excluir_q_1721	excluir_doc_21350	1
excluir_q_1740	excluir_doc_20524	1
excluir_q_1758	excluir_doc_38041	1
excluir_q_1767	excluir_doc_56491	1
excluir_q_1768	excluir_doc_23983	1
excluir_q_1771	excluir_doc_60900	1
excluir_q_1773	excluir_doc_59693	1
excluir_q_1778	excluir_doc_38897	1
excluir_q_1800	excluir_doc_8017	1
excluir_q_1802	excluir_doc_62652	1
excluir_q_1806	excluir_doc_86589	1
excluir_q_1807	excluir_doc_17690	1
excluir_q_1814	excluir_doc_8686	1
excluir_q_1818	excluir_doc_54793	1
excluir_q_1820	excluir_doc_9276	1
excluir_q_1828	excluir_doc_80918	1
excluir_q_1830	excluir_doc_39694	1
excluir_q_1831	excluir_doc_81179	1
excluir_q_1833	excluir_doc_27900	1
excluir_q_1841	excluir_doc_15747	1
excluir_q_1844	excluir_doc_88410	1
excluir_q_1853	excluir_doc_35697	1
excluir_q_1854	excluir_doc_89182	1
excluir_q_1866	excluir_doc_28503	1
excluir_q_1868	excluir_doc_6117	1
excluir_q_1874	excluir_doc_18003	1
excluir_q_1878	excluir_doc_19024	1
excluir_q_1889	excluir_doc_47292	1
excluir_q_1896	excluir_doc_2462	1
excluir_q_1899	excluir_doc_17712	1
excluir_q_1900	excluir_doc_52705	1
excluir_q_1909	excluir_doc_33852	1
excluir_q_1913	excluir_doc_65796	1
excluir_q_1921	excluir_doc_16259	1
excluir_q_1929	excluir_doc_68992	1
excluir_q_1932	excluir_doc_57480	1
excluir_q_1935	excluir_doc_34637	1
excluir_q_1940	excluir_doc_31092	1
excluir_q_1941	excluir_doc_8932	1
excluir_q_1943	excluir_doc_26978	1
excluir_q_1947	excluir_doc_60351	1
excluir_q_1948	excluir_doc_550	1
excluir_q_1963	excluir_doc_17789	1
excluir_q_1969	excluir_doc_2429	1
excluir_q_1991	excluir_doc_6370	1
excluir_q_1996	excluir_doc_50748	1
excluir_q_2002	excluir_doc_42599	1
excluir_q_2003	excluir_doc_63185	1
excluir_q_2009	excluir_doc_1217	1
excluir_q_2020	excluir_doc_71203	1
excluir_q_2026	excluir_doc_76796	1
excluir_q_2030	excluir_doc_82585	1
excluir_q_2035	excluir_doc_87109	1
excluir_q_2043	excluir_doc_57822	1
excluir_q_2052	excluir_doc_18846	1
excluir_q_2054	excluir_doc_24829	1
excluir_q_2056	excluir_doc_30877	1
excluir_q_2058	excluir_doc_17056	1
excluir_q_2064	excluir_doc_83187	1
excluir_q_2065	excluir_doc_10401	1
excluir_q_2066	excluir_doc_64308	1
excluir_q_2073	excluir_doc_66159	1
excluir_q_2078	excluir_doc_45547	1
excluir_q_2082	excluir_doc_15885	1
excluir_q_2090	excluir_doc_545	1
excluir_q_2092	excluir_doc_21039	1
excluir_q_2098	excluir_doc_74387	1
excluir_q_2100	excluir_doc_20100	1
excluir_q_2115	excluir_doc_69116	1
excluir_q_2118	excluir_doc_56933	1
excluir_q_2120	excluir_doc_31237	1
excluir_q_2124	excluir_doc_67804	1
excluir_q_2127	excluir_doc_2193	1
excluir_q_2128	excluir_doc_28302	1
excluir_q_2132	excluir_doc_38686	1
excluir_q_2134	excluir_doc_41021	1
excluir_q_2138	excluir_doc_27234	1
excluir_q_2143	excluir_doc_75610	1
excluir_q_2147	excluir_doc_5251	1
excluir_q_2150	excluir_doc_49066	1
excluir_q_2153	excluir_doc_42365	1
excluir_q_2156	excluir_doc_6413	1
excluir_q_2173	excluir_doc_35210	1
excluir_q_2177	excluir_doc_4947	1
excluir_q_2188	excluir_doc_12197	1
excluir_q_2197	excluir_doc_14574	1
excluir_q_2215	excluir_doc_39130	1
excluir_q_2223	excluir_doc_23330	1
excluir_q_2243	excluir_doc_26516	1
excluir_q_2245	excluir_doc_63677	1
excluir_q_2250	excluir_doc_35608	1
excluir_q_2255	excluir_doc_3281	1
excluir_q_2264	excluir_doc_22378	1
excluir_q_2265	excluir_doc_56825	1
excluir_q_2286	excluir_doc_29238	1
excluir_q_2287	excluir_doc_50475	1
excluir_q_2292	excluir_doc_21020	1
excluir_q_2296	excluir_doc_904	1
excluir_q_2304	excluir_doc_16025	1
excluir_q_2309	excluir_doc_38812	1
excluir_q_2313	excluir_doc_16430	1
excluir_q_2316	excluir_doc_56255	1
excluir_q_2319	excluir_doc_2483	1
excluir_q_2320	excluir_doc_28305	1
excluir_q_2321	excluir_doc_10054	1
excluir_q_2327	excluir_doc_87357	1
excluir_q_2336	excluir_doc_38238	1
excluir_q_2342	excluir_doc_69304	1
excluir_q_2343	excluir_doc_37557	1
excluir_q_2348	excluir_doc_24439	1
excluir_q_2350	excluir_doc_84629	1
excluir_q_2353	excluir_doc_45001	1
excluir_q_2362	excluir_doc_40426	1
excluir_q_2366	excluir_doc_35203	1
excluir_q_2367	excluir_doc_52146	1
excluir_q_2373	excluir_doc_74054	1
excluir_q_2379	excluir_doc_42645	1
excluir_q_2384	excluir_doc_80602	1
excluir_q_2386	excluir_doc_8942	1
excluir_q_2391	excluir_doc_59381	1
excluir_q_2395	excluir_doc_13437	1
excluir_q_2398	excluir_doc_65669	1
excluir_q_2401	excluir_doc_13219	1
excluir_q_2402	excluir_doc_33670	1
excluir_q_2403	excluir_doc_79209	1
excluir_q_2406	excluir_doc_20641	1
excluir_q_2411	excluir_doc_67917	1
excluir_q_2417	excluir_doc_27084	1
excluir_q_2419	excluir_doc_16848	1
excluir_q_2430	excluir_doc_7442	1
excluir_q_2433	excluir_doc_12462	1
excluir_q_2434	excluir_doc_58795	1
excluir_q_2439	excluir_doc_54557	1
excluir_q_2446	excluir_doc_5336	1
excluir_q_2448	excluir_doc_70040	1
excluir_q_2449	excluir_doc_10930	1
excluir_q_2463	excluir_doc_86212	1
excluir_q_2464	excluir_doc_28472	1
excluir_q_2466	excluir_doc_5229	1
excluir_q_2490	excluir_doc_76965	1
excluir_q_2497	excluir_doc_7767	1
excluir_q_2501	excluir_doc_10488	1
excluir_q_2506	excluir_doc_74262	1
excluir_q_2516	excluir_doc_45967	1
excluir_q_2517	excluir_doc_53792	1
excluir_q_2519	excluir_doc_85160	1
excluir_q_2520	excluir_doc_4701	1
excluir_q_2526	excluir_doc_40058	1
excluir_q_2531	excluir_doc_57743	1
excluir_q_2537	excluir_doc_26775	1
excluir_q_2538	excluir_doc_2013	1
excluir_q_2553	excluir_doc_38976	1
excluir_q_2556	excluir_doc_65393	1
excluir_q_2557	excluir_doc_66033	1
excluir_q_2560	excluir_doc_74718	1
excluir_q_2562	excluir_doc_81920	1
excluir_q_2563	excluir_doc_10806	1
excluir_q_2565	excluir_doc_41335	1
excluir_q_2571	excluir_doc_31120	1
excluir_q_2573	excluir_doc_74234	1
excluir_q_2583	excluir_doc_27832	1
excluir_q_2593	excluir_doc_6772	1
excluir_q_2596	excluir_doc_4631	1
excluir_q_2601	excluir_doc_33967	1
excluir_q_2605	excluir_doc_71802	1
excluir_q_2607	excluir_doc_4512	1
excluir_q_2618	excluir_doc_32424	1
excluir_q_2620	excluir_doc_5759	1
excluir_q_2623	excluir_doc_44910	1
excluir_q_2630	excluir_doc_27401	1
excluir_q_2638	excluir_doc_5544	1
excluir_q_2648	excluir_doc_17565	1
excluir_q_2649	excluir_doc_51723	1
excluir_q_2651	excluir_doc_5680	1
excluir_q_2653	excluir_doc_7411	1
excluir_q_2657	excluir_doc_3178	1
excluir_q_2660	excluir_doc_34859	1
excluir_q_2663	excluir_doc_72396	1
excluir_q_2667	excluir_doc_43282	1
excluir_q_2672	excluir_doc_42988	1
excluir_q_2673	excluir_doc_33953	1
excluir_q_2679	excluir_doc_924	1
excluir_q_2697	excluir_doc_20130	1
excluir_q_2700	excluir_doc_81030	1
excluir_q_2709	excluir_doc_47610	1
excluir_q_2724	excluir_doc_62037	1
excluir_q_2725	excluir_doc_40310	1
excluir_q_2733	excluir_doc_68949	1
excluir_q_2756	excluir_doc_82582	1
excluir_q_2760	excluir_doc_30090	1
excluir_q_2768	excluir_doc_81430	1
excluir_q_2777	excluir_doc_52547	1
excluir_q_2779	excluir_doc_22749	1
excluir_q_2784	excluir_doc_5201	1
excluir_q_2785	excluir_doc_84638	1
excluir_q_2788	excluir_doc_82440	1
excluir_q_2794	excluir_doc_46909	1
excluir_q_2797	excluir_doc_60363	1
excluir_q_2803	excluir_doc_6163	1
excluir_q_2805	excluir_doc_45448	1
excluir_q_2809	excluir_doc_71925	1
excluir_q_2812	excluir_doc_14795	1
excluir_q_2814	excluir_doc_3868	1
excluir_q_2817	excluir_doc_11712	1
excluir_q_2819	excluir_doc_81887	1
excluir_q_2820	excluir_doc_18877	1
excluir_q_2823	excluir_doc_20661	1
excluir_q_2833	excluir_doc_13881	1
excluir_q_2838	excluir_doc_48257	1
excluir_q_2844	excluir_doc_85145	1
excluir_q_2846	excluir_doc_2694	1
excluir_q_2848	excluir_doc_24700	1
excluir_q_2851	excluir_doc_65744	1
excluir_q_2854	excluir_doc_13701	1
excluir_q_2856	excluir_doc_7681	1
excluir_q_2861	excluir_doc_57627	1
excluir_q_2862	excluir_doc_35279	1
excluir_q_2863	excluir_doc_67321	1
excluir_q_2868	excluir_doc_34474	1
excluir_q_2871	excluir_doc_32311	1
excluir_q_2876	excluir_doc_10528	1
excluir_q_2882	excluir_doc_4217	1
excluir_q_2883	excluir_doc_26971	1
excluir_q_2889	excluir_doc_21229	1
excluir_q_2894	excluir_doc_13500	1
excluir_q_2896	excluir_doc_16115	1
excluir_q_2901	excluir_doc_28513	1
excluir_q_2902	excluir_doc_74447	1
excluir_q_2903	excluir_doc_4092	1
excluir_q_2909	excluir_doc_75319	1
excluir_q_2917	excluir_doc_9230	1
excluir_q_2925	excluir_doc_37541	1
excluir_q_2927	excluir_doc_62880	1
excluir_q_2929	excluir_doc_39377	1
excluir_q_2930	excluir_doc_8614	1
excluir_q_2931	excluir_doc_53690	1
excluir_q_2937	excluir_doc_6703	1
excluir_q_2955	excluir_doc_82272	1
excluir_q_2963	excluir_doc_83308	1
excluir_q_2967	excluir_doc_42386	1
excluir_q_2968	excluir_doc_21375	1
excluir_q_2969	excluir_doc_83084	1
excluir_q_2976	excluir_doc_10065	1
excluir_q_2977	excluir_doc_67145	1
excluir_q_2979	excluir_doc_1961	1
excluir_q_2980	excluir_doc_38797	1
excluir_q_2991	excluir_doc_69048	1
excluir_q_2993	excluir_doc_53171	1
excluir_q_2994	excluir_doc_42105	1
excluir_q_2998	excluir_doc_48901	1
excluir_q_3000	excluir_doc_60633	1
excluir_q_3002	excluir_doc_6967	1
excluir_q_3008	excluir_doc_23250	1
excluir_q_3017	excluir_doc_1451	1
excluir_q_3018	excluir_doc_40268	1
excluir_q_3020	excluir_doc_62641	1
excluir_q_3022	excluir_doc_18438	1
excluir_q_3028	excluir_doc_19982	1
excluir_q_3036	excluir_doc_66980	1
excluir_q_3038	excluir_doc_74787	1
excluir_q_3044	excluir_doc_31810	1
excluir_q_3045	excluir_doc_3951	1
excluir_q_3047	excluir_doc_89020	1
excluir_q_3057	excluir_doc_32038	1
excluir_q_3058	excluir_doc_28620	1
excluir_q_3069	excluir_doc_41129	1
excluir_q_3070	excluir_doc_68528	1
excluir_q_3071	excluir_doc_44777	1
excluir_q_3072	excluir_doc_21375	1
excluir_q_3081	excluir_doc_22060	1
excluir_q_3083	excluir_doc_14115	1
excluir_q_3089	excluir_doc_6538	1
excluir_q_3097	excluir_doc_15541	1
excluir_q_3098	excluir_doc_22144	1
excluir_q_3103	excluir_doc_7922	1
excluir_q_3112	excluir_doc_12866	1
excluir_q_3114	excluir_doc_26325	1
excluir_q_3116	excluir_doc_3081	1
excluir_q_3122	excluir_doc_37473	1
excluir_q_3129	excluir_doc_14759	1
excluir_q_3134	excluir_doc_19371	1
excluir_q_3138	excluir_doc_64064	1
excluir_q_3141	excluir_doc_39760	1
excluir_q_3144	excluir_doc_21513	1
excluir_q_3151	excluir_doc_2340	1
excluir_q_3154	excluir_doc_17686	1
excluir_q_3155	excluir_doc_5306	1
excluir_q_3160	excluir_doc_43920	1
excluir_q_3169	excluir_doc_26752	1
excluir_q_3170	excluir_doc_67496	1
excluir_q_3173	excluir_doc_32131	1
excluir_q_3188	excluir_doc_13021	1
excluir_q_3192	excluir_doc_56980	1
excluir_q_3193	excluir_doc_62253	1
excluir_q_3198	excluir_doc_54587	1
excluir_q_3208	excluir_doc_75040	1
excluir_q_3209	excluir_doc_40543	1
excluir_q_3217	excluir_doc_6071	1
excluir_q_3222	excluir_doc_64798	1
excluir_q_3227	excluir_doc_26066	1
excluir_q_3229	excluir_doc_39796	1
excluir_q_3230	excluir_doc_62229	1
excluir_q_3243	excluir_doc_66173	1
excluir_q_3245	excluir_doc_48391	1
excluir_q_3250	excluir_doc_71027	1
excluir_q_3252	excluir_doc_39510	1
excluir_q_3253	excluir_doc_16885	1
excluir_q_3257	excluir_doc_24163	1
excluir_q_3266	excluir_doc_5154	1
excluir_q_3272	excluir_doc_48551	1
excluir_q_3273	excluir_doc_56348	1
excluir_q_3276	excluir_doc_35042	1
excluir_q_3288	excluir_doc_12235	1
excluir_q_3291	excluir_doc_23426	1
excluir_q_3294	excluir_doc_28385	1
excluir_q_3295	excluir_doc_45963	1
excluir_q_3299	excluir_doc_39443	1
excluir_q_3302	excluir_doc_22047	1
excluir_q_3307	excluir_doc_23083	1
excluir_q_3316	excluir_doc_56840	1
excluir_q_3321	excluir_doc_57295	1
excluir_q_3323	excluir_doc_71871	1
excluir_q_3324	excluir_doc_65966	1
excluir_q_3330	excluir_doc_25	1
excluir_q_3331	excluir_doc_83314	1
excluir_q_3335	excluir_doc_76779	1
excluir_q_3336	excluir_doc_9371	1
excluir_q_3339	excluir_doc_64976	1
excluir_q_3348	excluir_doc_56731	1
excluir_q_3353	excluir_doc_87945	1
excluir_q_3359	excluir_doc_6683	1
excluir_q_3362	excluir_doc_1912	1
excluir_q_3363	excluir_doc_41830	1
excluir_q_3364	excluir_doc_43236	1
